ID,Status of exisiting checking account,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Sex_0,Sex_1,Sex_2,Sex_3,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,foreign worker,Target
574,1.0,5.0,2.0,4.0,122.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
575,3.0,11.0,4.0,3.0,526.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0
576,1.0,8.0,2.0,4.0,546.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
577,3.0,17.0,4.0,7.0,354.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
578,1.0,23.0,4.0,0.0,529.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
579,3.0,17.0,2.0,8.0,94.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
580,1.0,13.0,4.0,0.0,119.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1
581,1.0,8.0,4.0,0.0,575.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
582,3.0,5.0,2.0,3.0,228.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
583,1.0,23.0,2.0,6.0,456.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
584,3.0,8.0,2.0,0.0,400.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,33.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0
585,0.0,13.0,2.0,3.0,382.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
586,0.0,5.0,4.0,0.0,527.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0
587,0.0,8.0,2.0,3.0,188.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
588,0.0,13.0,2.0,5.0,159.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
589,0.0,8.0,4.0,3.0,423.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,41.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
590,0.0,8.0,4.0,4.0,7.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,39.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0
591,1.0,17.0,3.0,0.0,368.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,23.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0
592,3.0,15.0,2.0,9.0,290.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
593,1.0,17.0,2.0,0.0,510.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
594,0.0,17.0,1.0,2.0,215.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,21.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1
595,1.0,2.0,1.0,0.0,91.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
596,0.0,17.0,2.0,0.0,243.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
597,1.0,17.0,0.0,9.0,694.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1
598,3.0,13.0,4.0,0.0,523.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1
599,3.0,17.0,3.0,9.0,662.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
600,1.0,3.0,2.0,4.0,445.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
601,1.0,5.0,2.0,3.0,87.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
602,1.0,17.0,1.0,7.0,330.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1
603,3.0,23.0,2.0,3.0,595.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1
604,2.0,6.0,2.0,3.0,181.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
605,0.0,17.0,1.0,3.0,531.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0
606,3.0,17.0,4.0,9.0,709.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
607,1.0,23.0,2.0,4.0,502.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,31.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
608,3.0,13.0,2.0,4.0,383.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
609,3.0,11.0,2.0,1.0,193.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,26.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0
610,0.0,8.0,2.0,5.0,53.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
611,2.0,6.0,2.0,0.0,170.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,29.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1
612,0.0,15.0,2.0,4.0,596.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
613,0.0,17.0,1.0,1.0,640.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
614,3.0,13.0,3.0,3.0,323.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
615,1.0,29.0,0.0,9.0,901.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,29.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0
616,1.0,31.0,3.0,4.0,870.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0
617,0.0,2.0,4.0,0.0,647.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0
618,1.0,21.0,2.0,3.0,609.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
619,3.0,8.0,2.0,0.0,29.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
620,1.0,15.0,4.0,9.0,644.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
621,3.0,13.0,4.0,0.0,271.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1
622,3.0,29.0,2.0,9.0,668.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1
623,0.0,8.0,2.0,3.0,334.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
624,0.0,13.0,2.0,4.0,489.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,46.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1
625,3.0,11.0,2.0,4.0,371.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
626,2.0,2.0,2.0,3.0,394.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
627,1.0,5.0,1.0,0.0,242.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
628,3.0,26.0,4.0,3.0,683.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
629,3.0,5.0,2.0,7.0,657.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
630,0.0,17.0,2.0,4.0,646.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
631,0.0,13.0,1.0,3.0,283.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,25.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1
632,1.0,11.0,2.0,4.0,244.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
633,3.0,5.0,2.0,3.0,372.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
634,1.0,17.0,2.0,0.0,214.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
635,3.0,8.0,2.0,7.0,230.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,28.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0
636,3.0,17.0,2.0,4.0,223.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
637,3.0,31.0,3.0,4.0,916.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
638,3.0,8.0,2.0,4.0,257.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,15.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0
639,0.0,26.0,3.0,4.0,702.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1
640,0.0,13.0,2.0,7.0,55.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
641,1.0,11.0,2.0,6.0,195.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,19.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
642,3.0,11.0,2.0,7.0,717.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1
643,3.0,17.0,4.0,4.0,333.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,14.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
644,0.0,13.0,4.0,4.0,339.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
645,3.0,23.0,3.0,9.0,850.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1
646,0.0,21.0,0.0,3.0,712.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
647,3.0,8.0,2.0,0.0,227.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
648,2.0,17.0,2.0,0.0,96.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,19.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1
649,0.0,8.0,2.0,7.0,39.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,21.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1
650,0.0,29.0,2.0,7.0,833.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,31.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0
651,1.0,8.0,2.0,3.0,351.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
652,0.0,17.0,2.0,0.0,437.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
653,1.0,23.0,3.0,0.0,853.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,23.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1
654,3.0,17.0,4.0,1.0,449.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
655,0.0,10.0,2.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
656,1.0,8.0,2.0,0.0,80.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
657,3.0,29.0,2.0,4.0,883.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,18.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0
658,1.0,21.0,0.0,9.0,693.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
659,1.0,13.0,4.0,3.0,792.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
660,2.0,8.0,2.0,4.0,191.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
661,0.0,8.0,2.0,0.0,82.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
662,3.0,15.0,2.0,3.0,422.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
663,1.0,2.0,3.0,3.0,116.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0
664,2.0,2.0,4.0,7.0,113.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,31.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
665,3.0,17.0,4.0,2.0,789.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0
666,1.0,21.0,1.0,3.0,615.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0
667,3.0,29.0,1.0,9.0,634.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0
668,0.0,8.0,4.0,0.0,732.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,24.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1
669,2.0,21.0,4.0,4.0,556.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,28.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
670,3.0,17.0,4.0,9.0,687.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0
671,3.0,23.0,2.0,9.0,760.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
672,3.0,31.0,2.0,0.0,885.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,23.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
673,3.0,2.0,4.0,0.0,389.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
674,3.0,15.0,3.0,9.0,488.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
675,3.0,21.0,4.0,4.0,710.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0
676,3.0,17.0,4.0,3.0,743.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
677,1.0,32.0,2.0,4.0,758.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
678,0.0,17.0,2.0,4.0,456.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
679,3.0,13.0,2.0,4.0,247.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
680,3.0,2.0,2.0,7.0,276.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,37.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
681,3.0,8.0,2.0,4.0,430.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,18.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0
682,3.0,11.0,3.0,4.0,254.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0
683,3.0,17.0,4.0,4.0,740.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,28.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0
684,1.0,23.0,3.0,9.0,879.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0
685,3.0,31.0,2.0,0.0,798.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,15.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0
686,2.0,6.0,4.0,4.0,212.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
687,1.0,23.0,3.0,0.0,536.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,11.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
688,3.0,5.0,2.0,4.0,517.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
689,0.0,8.0,2.0,0.0,643.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0
690,0.0,11.0,4.0,3.0,102.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
691,1.0,11.0,2.0,6.0,497.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
692,1.0,17.0,2.0,4.0,540.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
693,0.0,2.0,4.0,0.0,723.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
694,3.0,17.0,2.0,4.0,431.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
695,3.0,2.0,2.0,1.0,166.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,31.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
696,1.0,8.0,2.0,4.0,126.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,10.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0
697,3.0,8.0,4.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
698,3.0,13.0,4.0,4.0,321.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
699,2.0,11.0,2.0,7.0,347.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,21.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0
700,3.0,8.0,2.0,3.0,130.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
701,0.0,29.0,4.0,1.0,790.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,27.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1
702,2.0,17.0,2.0,4.0,224.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,28.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0
703,1.0,21.0,3.0,9.0,474.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0
704,1.0,19.0,2.0,9.0,480.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0
705,3.0,11.0,2.0,0.0,751.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
706,1.0,29.0,2.0,0.0,799.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
707,1.0,8.0,0.0,3.0,549.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
708,1.0,5.0,2.0,4.0,154.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
709,1.0,5.0,2.0,4.0,395.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
710,3.0,13.0,4.0,4.0,27.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,13.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0
711,0.0,2.0,1.0,7.0,148.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
712,3.0,15.0,2.0,1.0,472.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,27.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
713,0.0,5.0,4.0,4.0,134.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
714,1.0,31.0,2.0,0.0,909.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1
715,3.0,21.0,4.0,1.0,837.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,44.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
716,3.0,21.0,4.0,4.0,567.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
717,3.0,13.0,2.0,4.0,263.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0
